beacon_id,ble_rssi_norm,distance_est_norm,zone
BLE_Beacon_09,0.1124,1.0,Zone_D
BLE_Beacon_07,0.1467,1.0,Zone_D
BLE_Beacon_04,0.7507,0.0084,Zone_A
BLE_Beacon_08,0.3731,0.1755,Zone_D
BLE_Beacon_10,0.558,0.0395,Zone_C
BLE_Beacon_01,0.4282,0.1125,Zone_C
BLE_Beacon_10,0.2227,0.5898,Zone_A
BLE_Beacon_01,0.5391,0.0461,Zone_A
BLE_Beacon_10,0.6917,0.0135,Zone_B
BLE_Beacon_10,0.1704,0.8986,Zone_C
BLE_Beacon_06,0.4022,0.1387,Zone_D
BLE_Beacon_03,0.2625,0.4279,Zone_A
BLE_Beacon_01,0.1717,0.889,Zone_D
BLE_Beacon_09,0.8255,0.0046,Zone_C
BLE_Beacon_05,0.53,0.0495,Zone_B
BLE_Beacon_03,0.4403,0.102,Zone_C
BLE_Beacon_05,0.3612,0.1931,Zone_A
BLE_Beacon_09,0.5322,0.0487,Zone_B
BLE_Beacon_01,0.2579,0.4438,Zone_A
BLE_Beacon_07,0.3416,0.2262,Zone_B
BLE_Beacon_04,0.6884,0.0138,Zone_C
BLE_Beacon_04,0.5962,0.0291,Zone_D
BLE_Beacon_10,0.6155,0.0249,Zone_C
BLE_Beacon_10,0.3069,0.2992,Zone_C
BLE_Beacon_03,0.1538,1.0,Zone_A
BLE_Beacon_08,0.2438,0.4973,Zone_A
BLE_Beacon_04,0.6161,0.0248,Zone_D
BLE_Beacon_10,0.2389,0.5175,Zone_D
BLE_Beacon_06,0.7057,0.012,Zone_D
BLE_Beacon_04,0.386,0.1582,Zone_A
BLE_Beacon_06,0.0792,1.0,Zone_C
BLE_Beacon_01,0.5073,0.0595,Zone_B
BLE_Beacon_05,0.4175,0.1227,Zone_C
BLE_Beacon_01,0.8377,0.0041,Zone_B
BLE_Beacon_04,0.2947,0.3302,Zone_B
BLE_Beacon_05,0.6362,0.021,Zone_C
BLE_Beacon_09,0.2647,0.4203,Zone_B
BLE_Beacon_01,0.2098,0.6543,Zone_C
BLE_Beacon_02,0.0879,1.0,Zone_B
BLE_Beacon_07,0.586,0.0316,Zone_A
BLE_Beacon_06,0.8069,0.0053,Zone_C
BLE_Beacon_08,0.2601,0.4361,Zone_C
BLE_Beacon_03,0.8109,0.0051,Zone_D
BLE_Beacon_02,0.1645,0.9422,Zone_B
BLE_Beacon_04,0.222,0.5928,Zone_D
BLE_Beacon_06,0.3212,0.2665,Zone_D
BLE_Beacon_04,0.7951,0.0059,Zone_B
BLE_Beacon_09,0.3026,0.3097,Zone_B
BLE_Beacon_06,0.2656,0.4171,Zone_C
BLE_Beacon_03,0.7405,0.0091,Zone_D
BLE_Beacon_04,0.6429,0.0199,Zone_D
BLE_Beacon_10,0.1224,1.0,Zone_D
BLE_Beacon_09,0.3655,0.1865,Zone_D
BLE_Beacon_03,0.3243,0.26,Zone_C
BLE_Beacon_09,0.6171,0.0246,Zone_D
BLE_Beacon_08,0.2823,0.3648,Zone_D
BLE_Beacon_10,0.5819,0.0326,Zone_B
BLE_Beacon_04,0.7746,0.0069,Zone_D
BLE_Beacon_04,0.3825,0.1627,Zone_C
BLE_Beacon_07,0.7697,0.0072,Zone_B
BLE_Beacon_06,0.2714,0.3981,Zone_A
BLE_Beacon_03,0.662,0.0171,Zone_C
BLE_Beacon_08,0.4791,0.0747,Zone_B
BLE_Beacon_10,0.1038,1.0,Zone_C
BLE_Beacon_07,0.4259,0.1146,Zone_D
BLE_Beacon_07,0.3602,0.1947,Zone_D
BLE_Beacon_06,0.2859,0.3542,Zone_A
BLE_Beacon_03,0.4185,0.1217,Zone_C
BLE_Beacon_02,0.3536,0.2053,Zone_A
BLE_Beacon_05,0.7335,0.0096,Zone_A
BLE_Beacon_05,0.7995,0.0056,Zone_A
BLE_Beacon_02,0.1275,1.0,Zone_A
BLE_Beacon_09,0.2288,0.5613,Zone_B
BLE_Beacon_06,0.2679,0.4097,Zone_C
BLE_Beacon_04,0.6259,0.0229,Zone_B
BLE_Beacon_09,0.7883,0.0062,Zone_A
BLE_Beacon_05,0.2929,0.3349,Zone_C
BLE_Beacon_07,0.8146,0.005,Zone_A
BLE_Beacon_08,0.5854,0.0317,Zone_B
BLE_Beacon_07,0.2502,0.4722,Zone_B
BLE_Beacon_08,0.2551,0.4542,Zone_D
BLE_Beacon_08,0.3391,0.2308,Zone_A
BLE_Beacon_06,0.736,0.0094,Zone_D
BLE_Beacon_07,0.2361,0.5292,Zone_D
BLE_Beacon_09,0.0951,1.0,Zone_B
BLE_Beacon_10,0.7579,0.0079,Zone_C
BLE_Beacon_01,0.4641,0.0842,Zone_C
BLE_Beacon_06,0.2486,0.4785,Zone_D
BLE_Beacon_07,0.6708,0.0159,Zone_C
BLE_Beacon_06,0.5326,0.0485,Zone_A
BLE_Beacon_03,0.1922,0.754,Zone_C
BLE_Beacon_10,0.5663,0.037,Zone_D
BLE_Beacon_07,0.2319,0.5476,Zone_D
BLE_Beacon_02,0.4914,0.0676,Zone_B
BLE_Beacon_08,0.1568,1.0,Zone_D
BLE_Beacon_05,0.1447,1.0,Zone_A
BLE_Beacon_09,0.211,0.6479,Zone_D
BLE_Beacon_01,0.2181,0.6118,Zone_A
BLE_Beacon_07,0.2944,0.3308,Zone_B
BLE_Beacon_05,0.5897,0.0306,Zone_A
BLE_Beacon_08,0.1166,1.0,Zone_A
BLE_Beacon_03,0.3282,0.252,Zone_D
BLE_Beacon_07,0.1948,0.7382,Zone_A
BLE_Beacon_03,0.4929,0.0668,Zone_D
BLE_Beacon_02,0.3771,0.1699,Zone_B
BLE_Beacon_03,0.7554,0.0081,Zone_C
BLE_Beacon_07,0.7141,0.0112,Zone_D
BLE_Beacon_03,0.5458,0.0436,Zone_C
BLE_Beacon_10,0.2309,0.5519,Zone_D
BLE_Beacon_05,0.2299,0.5563,Zone_B
BLE_Beacon_08,0.1217,1.0,Zone_D
BLE_Beacon_10,0.7059,0.012,Zone_C
BLE_Beacon_10,0.7623,0.0076,Zone_D
BLE_Beacon_08,0.5241,0.052,Zone_A
BLE_Beacon_05,0.5792,0.0333,Zone_D
BLE_Beacon_06,0.6217,0.0237,Zone_C
BLE_Beacon_07,0.5531,0.0411,Zone_B
BLE_Beacon_07,0.2672,0.412,Zone_D
BLE_Beacon_08,0.3737,0.1747,Zone_B
BLE_Beacon_10,0.1465,1.0,Zone_A
BLE_Beacon_04,0.7672,0.0073,Zone_B
BLE_Beacon_05,0.7649,0.0075,Zone_C
BLE_Beacon_02,0.6199,0.024,Zone_B
BLE_Beacon_08,0.3946,0.1476,Zone_A
BLE_Beacon_06,0.1316,1.0,Zone_A
BLE_Beacon_09,0.6737,0.0156,Zone_C
BLE_Beacon_07,0.4257,0.1148,Zone_C
BLE_Beacon_04,0.4691,0.081,Zone_D
BLE_Beacon_01,0.1289,1.0,Zone_D
BLE_Beacon_07,0.3414,0.2264,Zone_D
BLE_Beacon_04,0.3831,0.1619,Zone_A
BLE_Beacon_05,0.1615,0.9652,Zone_B
BLE_Beacon_06,0.5981,0.0286,Zone_D
BLE_Beacon_08,0.4339,0.1075,Zone_A
BLE_Beacon_09,0.5877,0.0311,Zone_D
BLE_Beacon_03,0.4413,0.1012,Zone_C
BLE_Beacon_03,0.2055,0.6775,Zone_A
BLE_Beacon_10,0.1504,1.0,Zone_C
BLE_Beacon_02,0.4915,0.0676,Zone_D
BLE_Beacon_03,0.1324,1.0,Zone_A
BLE_Beacon_05,0.192,0.7549,Zone_C
BLE_Beacon_03,0.2417,0.506,Zone_A
BLE_Beacon_09,0.2413,0.5076,Zone_A
BLE_Beacon_09,0.5751,0.0345,Zone_A
BLE_Beacon_07,0.6138,0.0252,Zone_D
BLE_Beacon_01,0.5414,0.0452,Zone_A
BLE_Beacon_07,0.6742,0.0155,Zone_B
BLE_Beacon_06,0.7855,0.0063,Zone_B
BLE_Beacon_02,0.084,1.0,Zone_A
BLE_Beacon_01,0.3363,0.236,Zone_B
BLE_Beacon_02,0.2447,0.4937,Zone_A
BLE_Beacon_03,0.6403,0.0204,Zone_A
BLE_Beacon_07,0.4741,0.0777,Zone_C
BLE_Beacon_06,0.513,0.0568,Zone_B
BLE_Beacon_10,0.2342,0.5376,Zone_D
BLE_Beacon_07,0.1663,0.9285,Zone_B
BLE_Beacon_02,0.3516,0.2086,Zone_B
BLE_Beacon_01,0.3874,0.1564,Zone_C
BLE_Beacon_01,0.3772,0.1697,Zone_D
BLE_Beacon_04,0.1233,1.0,Zone_C
BLE_Beacon_10,0.3613,0.1929,Zone_A
BLE_Beacon_04,0.3944,0.1477,Zone_D
BLE_Beacon_02,0.6313,0.0219,Zone_B
BLE_Beacon_05,0.825,0.0046,Zone_C
BLE_Beacon_07,0.6041,0.0273,Zone_B
BLE_Beacon_06,0.2092,0.6574,Zone_C
BLE_Beacon_08,0.1245,1.0,Zone_A
BLE_Beacon_10,0.7881,0.0062,Zone_D
BLE_Beacon_07,0.4729,0.0785,Zone_B
BLE_Beacon_09,0.533,0.0484,Zone_A
BLE_Beacon_04,0.0881,1.0,Zone_A
BLE_Beacon_05,0.2572,0.4466,Zone_D
BLE_Beacon_04,0.5584,0.0394,Zone_A
BLE_Beacon_03,0.3657,0.1862,Zone_C
BLE_Beacon_04,0.1906,0.7637,Zone_B
BLE_Beacon_01,0.2585,0.4419,Zone_D
BLE_Beacon_06,0.1769,0.8526,Zone_C
BLE_Beacon_01,0.4807,0.0737,Zone_D
BLE_Beacon_05,0.6611,0.0172,Zone_B
BLE_Beacon_06,0.3407,0.2278,Zone_B
BLE_Beacon_09,0.1139,1.0,Zone_B
BLE_Beacon_04,0.5492,0.0424,Zone_D
BLE_Beacon_09,0.3241,0.2603,Zone_D
BLE_Beacon_01,0.1222,1.0,Zone_D
BLE_Beacon_02,0.8207,0.0048,Zone_A
BLE_Beacon_03,0.8086,0.0052,Zone_B
BLE_Beacon_02,0.2079,0.6643,Zone_B
BLE_Beacon_04,0.4701,0.0803,Zone_D
BLE_Beacon_08,0.3161,0.2776,Zone_B
BLE_Beacon_04,0.4046,0.1361,Zone_B
BLE_Beacon_05,0.2956,0.3276,Zone_D
BLE_Beacon_04,0.285,0.3568,Zone_D
BLE_Beacon_02,0.8187,0.0048,Zone_C
BLE_Beacon_07,0.3682,0.1825,Zone_D
BLE_Beacon_08,0.4035,0.1373,Zone_D
BLE_Beacon_03,0.7154,0.0111,Zone_D
BLE_Beacon_01,0.6701,0.016,Zone_D
BLE_Beacon_02,0.6677,0.0163,Zone_C
BLE_Beacon_10,0.4935,0.0665,Zone_B
BLE_Beacon_05,0.3704,0.1794,Zone_C
BLE_Beacon_08,0.294,0.332,Zone_D
BLE_Beacon_02,0.3333,0.2419,Zone_D
BLE_Beacon_04,0.193,0.749,Zone_B
BLE_Beacon_01,0.0815,1.0,Zone_C
BLE_Beacon_08,0.3893,0.154,Zone_D
BLE_Beacon_07,0.834,0.0043,Zone_C
BLE_Beacon_07,0.4561,0.0899,Zone_A
BLE_Beacon_07,0.7668,0.0073,Zone_A
BLE_Beacon_07,0.8038,0.0055,Zone_B
BLE_Beacon_04,0.6709,0.0159,Zone_C
BLE_Beacon_06,0.4718,0.0792,Zone_D
BLE_Beacon_06,0.6186,0.0243,Zone_D
BLE_Beacon_07,0.6495,0.0189,Zone_B
BLE_Beacon_08,0.0985,1.0,Zone_C
BLE_Beacon_01,0.6194,0.0241,Zone_B
BLE_Beacon_05,0.5471,0.0432,Zone_B
BLE_Beacon_05,0.2658,0.4165,Zone_B
BLE_Beacon_01,0.1631,0.9528,Zone_A
BLE_Beacon_07,0.3839,0.1608,Zone_A
BLE_Beacon_09,0.7864,0.0063,Zone_D
BLE_Beacon_03,0.7234,0.0104,Zone_C
BLE_Beacon_05,0.4648,0.0838,Zone_D
BLE_Beacon_10,0.3134,0.2838,Zone_D
BLE_Beacon_02,0.1573,0.9988,Zone_C
BLE_Beacon_03,0.2828,0.3632,Zone_B
BLE_Beacon_07,0.6206,0.0239,Zone_A
BLE_Beacon_03,0.7129,0.0113,Zone_A
BLE_Beacon_02,0.1263,1.0,Zone_D
BLE_Beacon_09,0.3989,0.1425,Zone_C
BLE_Beacon_07,0.2055,0.6773,Zone_C
BLE_Beacon_03,0.6246,0.0231,Zone_B
BLE_Beacon_08,0.2144,0.6303,Zone_A
BLE_Beacon_08,0.517,0.055,Zone_B
BLE_Beacon_03,0.2293,0.559,Zone_B
BLE_Beacon_04,0.2752,0.3862,Zone_D
BLE_Beacon_08,0.5639,0.0377,Zone_A
BLE_Beacon_03,0.1341,1.0,Zone_A
BLE_Beacon_07,0.1694,0.906,Zone_A
BLE_Beacon_06,0.0947,1.0,Zone_B
BLE_Beacon_08,0.4527,0.0924,Zone_A
BLE_Beacon_01,0.1194,1.0,Zone_A
BLE_Beacon_10,0.6915,0.0135,Zone_A
BLE_Beacon_02,0.2373,0.5243,Zone_A
BLE_Beacon_07,0.5452,0.0438,Zone_C
BLE_Beacon_08,0.4433,0.0997,Zone_C
BLE_Beacon_10,0.4089,0.1315,Zone_C
BLE_Beacon_06,0.8567,0.0036,Zone_B
BLE_Beacon_06,0.594,0.0296,Zone_D
BLE_Beacon_10,0.1164,1.0,Zone_C
BLE_Beacon_06,0.7049,0.0121,Zone_A
BLE_Beacon_08,0.7554,0.0081,Zone_D
BLE_Beacon_03,0.0916,1.0,Zone_A
BLE_Beacon_09,0.291,0.34,Zone_B
BLE_Beacon_06,0.4265,0.1141,Zone_D
BLE_Beacon_09,0.396,0.1458,Zone_B
BLE_Beacon_01,0.8463,0.0039,Zone_C
BLE_Beacon_01,0.5694,0.0361,Zone_A
BLE_Beacon_06,0.6041,0.0273,Zone_B
BLE_Beacon_10,0.4521,0.0928,Zone_A
BLE_Beacon_06,0.4076,0.1328,Zone_D
BLE_Beacon_02,0.6484,0.0191,Zone_C
BLE_Beacon_10,0.2247,0.5801,Zone_B
BLE_Beacon_09,0.7599,0.0078,Zone_A
BLE_Beacon_03,0.4627,0.0853,Zone_A
BLE_Beacon_05,0.7254,0.0103,Zone_D
BLE_Beacon_03,0.7757,0.0068,Zone_A
BLE_Beacon_08,0.5921,0.03,Zone_B
BLE_Beacon_04,0.2377,0.5224,Zone_A
BLE_Beacon_02,0.4131,0.1271,Zone_A
BLE_Beacon_03,0.8014,0.0056,Zone_C
BLE_Beacon_07,0.6735,0.0156,Zone_B
BLE_Beacon_05,0.5947,0.0294,Zone_A
BLE_Beacon_03,0.7964,0.0058,Zone_D
BLE_Beacon_02,0.6965,0.0129,Zone_C
BLE_Beacon_04,0.8035,0.0055,Zone_A
BLE_Beacon_06,0.3677,0.1833,Zone_D
BLE_Beacon_09,0.8306,0.0044,Zone_D
BLE_Beacon_04,0.2471,0.4844,Zone_A
BLE_Beacon_05,0.1403,1.0,Zone_A
BLE_Beacon_06,0.6533,0.0183,Zone_B
BLE_Beacon_02,0.5215,0.0531,Zone_B
BLE_Beacon_06,0.8211,0.0047,Zone_A
BLE_Beacon_05,0.1201,1.0,Zone_B
BLE_Beacon_07,0.8413,0.004,Zone_C
BLE_Beacon_06,0.698,0.0128,Zone_B
BLE_Beacon_09,0.5929,0.0298,Zone_B
BLE_Beacon_02,0.382,0.1633,Zone_D
BLE_Beacon_06,0.1851,0.7981,Zone_C
BLE_Beacon_04,0.4642,0.0842,Zone_D
BLE_Beacon_03,0.544,0.0443,Zone_B
BLE_Beacon_01,0.542,0.045,Zone_C
BLE_Beacon_09,0.8495,0.0038,Zone_A
BLE_Beacon_05,0.8547,0.0036,Zone_D
BLE_Beacon_04,0.4604,0.0868,Zone_D
BLE_Beacon_01,0.8423,0.004,Zone_C
BLE_Beacon_03,0.7219,0.0106,Zone_B
BLE_Beacon_04,0.6217,0.0237,Zone_A
BLE_Beacon_03,0.7446,0.0088,Zone_D
BLE_Beacon_05,0.8449,0.0039,Zone_B
BLE_Beacon_01,0.502,0.0621,Zone_C
BLE_Beacon_07,0.6041,0.0273,Zone_C
BLE_Beacon_07,0.3787,0.1677,Zone_C
BLE_Beacon_05,0.6186,0.0243,Zone_B
BLE_Beacon_09,0.3808,0.1649,Zone_B
BLE_Beacon_06,0.6625,0.017,Zone_A
BLE_Beacon_05,0.4309,0.1101,Zone_B
BLE_Beacon_10,0.1795,0.835,Zone_D
BLE_Beacon_05,0.7764,0.0068,Zone_B
BLE_Beacon_04,0.7034,0.0122,Zone_B
BLE_Beacon_01,0.356,0.2013,Zone_A
BLE_Beacon_03,0.3673,0.1839,Zone_D
BLE_Beacon_03,0.799,0.0057,Zone_A
BLE_Beacon_06,0.8368,0.0042,Zone_B
BLE_Beacon_01,0.1636,0.9491,Zone_C
BLE_Beacon_10,0.4123,0.1279,Zone_B
BLE_Beacon_07,0.2639,0.4229,Zone_A
BLE_Beacon_04,0.3831,0.1619,Zone_C
BLE_Beacon_10,0.8214,0.0047,Zone_D
BLE_Beacon_02,0.6825,0.0145,Zone_D
BLE_Beacon_05,0.5683,0.0364,Zone_D
BLE_Beacon_06,0.0805,1.0,Zone_A
BLE_Beacon_02,0.1673,0.9212,Zone_B
BLE_Beacon_01,0.5325,0.0485,Zone_D
BLE_Beacon_05,0.6165,0.0247,Zone_A
BLE_Beacon_10,0.2137,0.6338,Zone_D
BLE_Beacon_07,0.3059,0.3016,Zone_B
BLE_Beacon_02,0.327,0.2545,Zone_B
BLE_Beacon_07,0.7101,0.0116,Zone_A
BLE_Beacon_07,0.5083,0.059,Zone_D
BLE_Beacon_02,0.4791,0.0746,Zone_A
BLE_Beacon_04,0.8302,0.0044,Zone_A
BLE_Beacon_03,0.7487,0.0085,Zone_B
BLE_Beacon_01,0.5073,0.0595,Zone_C
BLE_Beacon_02,0.1022,1.0,Zone_B
BLE_Beacon_03,0.1404,1.0,Zone_C
BLE_Beacon_01,0.1379,1.0,Zone_A
BLE_Beacon_09,0.306,0.3012,Zone_B
BLE_Beacon_07,0.8392,0.0041,Zone_A
BLE_Beacon_04,0.3076,0.2974,Zone_C
BLE_Beacon_09,0.421,0.1193,Zone_D
BLE_Beacon_06,0.4821,0.0729,Zone_C
BLE_Beacon_10,0.4943,0.0661,Zone_B
BLE_Beacon_02,0.5921,0.03,Zone_A
BLE_Beacon_04,0.1003,1.0,Zone_B
BLE_Beacon_05,0.7441,0.0088,Zone_B
BLE_Beacon_03,0.5445,0.0441,Zone_B
BLE_Beacon_10,0.3536,0.2054,Zone_B
BLE_Beacon_10,0.403,0.1379,Zone_C
BLE_Beacon_05,0.3714,0.1779,Zone_B
BLE_Beacon_07,0.4298,0.1111,Zone_C
BLE_Beacon_07,0.8102,0.0052,Zone_B
BLE_Beacon_09,0.2315,0.5491,Zone_C
BLE_Beacon_04,0.6328,0.0216,Zone_B
BLE_Beacon_07,0.7169,0.011,Zone_C
BLE_Beacon_07,0.3692,0.1811,Zone_B
BLE_Beacon_02,0.2837,0.3607,Zone_A
BLE_Beacon_09,0.391,0.1518,Zone_C
BLE_Beacon_02,0.3565,0.2006,Zone_C
BLE_Beacon_05,0.1864,0.7899,Zone_B
BLE_Beacon_05,0.0792,1.0,Zone_D
BLE_Beacon_04,0.3689,0.1815,Zone_A
BLE_Beacon_02,0.2095,0.6558,Zone_C
BLE_Beacon_10,0.7168,0.011,Zone_D
BLE_Beacon_02,0.487,0.07,Zone_C
BLE_Beacon_09,0.2844,0.3586,Zone_A
BLE_Beacon_01,0.2056,0.6768,Zone_D
BLE_Beacon_03,0.3426,0.2243,Zone_D
BLE_Beacon_08,0.5368,0.0469,Zone_C
BLE_Beacon_01,0.6109,0.0258,Zone_B
BLE_Beacon_03,0.1835,0.8085,Zone_C
BLE_Beacon_01,0.7931,0.0059,Zone_C
BLE_Beacon_04,0.6043,0.0272,Zone_D
BLE_Beacon_08,0.2153,0.6258,Zone_C
BLE_Beacon_08,0.466,0.083,Zone_C
BLE_Beacon_07,0.4805,0.0739,Zone_B
BLE_Beacon_05,0.5709,0.0356,Zone_A
BLE_Beacon_05,0.3908,0.1521,Zone_C
BLE_Beacon_02,0.5701,0.0359,Zone_A
BLE_Beacon_04,0.8138,0.005,Zone_B
BLE_Beacon_10,0.1165,1.0,Zone_C
BLE_Beacon_09,0.8018,0.0055,Zone_A
BLE_Beacon_07,0.6034,0.0274,Zone_B
BLE_Beacon_08,0.4626,0.0853,Zone_A
BLE_Beacon_07,0.0824,1.0,Zone_B
BLE_Beacon_01,0.6326,0.0217,Zone_C
BLE_Beacon_04,0.8526,0.0037,Zone_A
BLE_Beacon_10,0.4239,0.1165,Zone_B
BLE_Beacon_09,0.7816,0.0065,Zone_B
BLE_Beacon_02,0.3598,0.1953,Zone_B
BLE_Beacon_09,0.349,0.213,Zone_A
BLE_Beacon_07,0.4608,0.0866,Zone_B
BLE_Beacon_06,0.8334,0.0043,Zone_C
BLE_Beacon_04,0.7249,0.0103,Zone_A
BLE_Beacon_05,0.3065,0.3001,Zone_C
BLE_Beacon_05,0.2388,0.5177,Zone_D
BLE_Beacon_04,0.7967,0.0058,Zone_A
BLE_Beacon_08,0.7727,0.007,Zone_D
BLE_Beacon_01,0.3509,0.2098,Zone_D
BLE_Beacon_06,0.3058,0.3017,Zone_A
BLE_Beacon_01,0.3462,0.2179,Zone_B
BLE_Beacon_07,0.35,0.2114,Zone_A
BLE_Beacon_07,0.458,0.0885,Zone_A
BLE_Beacon_09,0.4755,0.0768,Zone_B
BLE_Beacon_07,0.1687,0.9108,Zone_D
BLE_Beacon_01,0.1937,0.7448,Zone_C
BLE_Beacon_04,0.4413,0.1013,Zone_C
BLE_Beacon_05,0.3578,0.1984,Zone_B
BLE_Beacon_09,0.7091,0.0117,Zone_A
BLE_Beacon_08,0.5871,0.0313,Zone_D
BLE_Beacon_03,0.1813,0.8229,Zone_D
BLE_Beacon_01,0.3537,0.2052,Zone_B
BLE_Beacon_02,0.2204,0.6007,Zone_A
BLE_Beacon_03,0.3814,0.1641,Zone_C
BLE_Beacon_01,0.1974,0.723,Zone_B
BLE_Beacon_08,0.8255,0.0046,Zone_C
BLE_Beacon_02,0.4023,0.1387,Zone_D
BLE_Beacon_03,0.3267,0.255,Zone_D
BLE_Beacon_09,0.6419,0.0201,Zone_D
BLE_Beacon_03,0.1576,0.9959,Zone_A
BLE_Beacon_01,0.1705,0.8978,Zone_C
BLE_Beacon_09,0.0822,1.0,Zone_B
BLE_Beacon_01,0.6044,0.0272,Zone_C
BLE_Beacon_07,0.8386,0.0041,Zone_A
BLE_Beacon_07,0.4487,0.0954,Zone_C
BLE_Beacon_08,0.1363,1.0,Zone_D
BLE_Beacon_04,0.5567,0.04,Zone_B
BLE_Beacon_04,0.2923,0.3364,Zone_A
BLE_Beacon_05,0.8526,0.0037,Zone_B
BLE_Beacon_07,0.2273,0.568,Zone_A
BLE_Beacon_09,0.5516,0.0416,Zone_B
BLE_Beacon_10,0.5656,0.0372,Zone_B
BLE_Beacon_04,0.1661,0.9305,Zone_D
BLE_Beacon_01,0.2866,0.3523,Zone_B
BLE_Beacon_03,0.4064,0.1342,Zone_B
BLE_Beacon_02,0.7506,0.0084,Zone_D
BLE_Beacon_07,0.4839,0.0718,Zone_B
BLE_Beacon_04,0.3356,0.2374,Zone_D
BLE_Beacon_01,0.472,0.079,Zone_A
BLE_Beacon_05,0.1579,0.9939,Zone_C
BLE_Beacon_05,0.8124,0.0051,Zone_D
BLE_Beacon_04,0.3227,0.2633,Zone_A
BLE_Beacon_03,0.1036,1.0,Zone_A
BLE_Beacon_06,0.238,0.5213,Zone_D
BLE_Beacon_05,0.7852,0.0063,Zone_A
BLE_Beacon_07,0.2167,0.619,Zone_D
BLE_Beacon_06,0.3341,0.2403,Zone_A
BLE_Beacon_02,0.597,0.0289,Zone_B
BLE_Beacon_06,0.3547,0.2034,Zone_C
BLE_Beacon_10,0.487,0.0701,Zone_C
BLE_Beacon_04,0.5823,0.0325,Zone_B
BLE_Beacon_10,0.3732,0.1753,Zone_A
BLE_Beacon_03,0.5661,0.037,Zone_A
BLE_Beacon_01,0.5323,0.0486,Zone_B
BLE_Beacon_04,0.6251,0.023,Zone_A
BLE_Beacon_02,0.8114,0.0051,Zone_C
BLE_Beacon_05,0.6413,0.0202,Zone_B
BLE_Beacon_09,0.6377,0.0208,Zone_A
BLE_Beacon_03,0.2221,0.5927,Zone_C
BLE_Beacon_09,0.8376,0.0042,Zone_C
BLE_Beacon_08,0.5663,0.037,Zone_A
BLE_Beacon_07,0.1246,1.0,Zone_D
BLE_Beacon_09,0.8032,0.0055,Zone_A
BLE_Beacon_03,0.5422,0.0449,Zone_B
BLE_Beacon_05,0.1071,1.0,Zone_A
BLE_Beacon_04,0.6534,0.0183,Zone_D
BLE_Beacon_08,0.6094,0.0261,Zone_A
BLE_Beacon_03,0.4154,0.1248,Zone_D
BLE_Beacon_09,0.6838,0.0143,Zone_D
BLE_Beacon_10,0.2847,0.3576,Zone_B
BLE_Beacon_01,0.1971,0.7244,Zone_B
BLE_Beacon_10,0.6189,0.0242,Zone_D
BLE_Beacon_09,0.6275,0.0226,Zone_C
BLE_Beacon_05,0.7412,0.009,Zone_C
BLE_Beacon_05,0.5053,0.0605,Zone_B
BLE_Beacon_04,0.1073,1.0,Zone_B
BLE_Beacon_05,0.1021,1.0,Zone_B
BLE_Beacon_05,0.8,0.0056,Zone_C
BLE_Beacon_01,0.5762,0.0341,Zone_B
BLE_Beacon_04,0.4915,0.0676,Zone_A
BLE_Beacon_06,0.5685,0.0363,Zone_C
BLE_Beacon_06,0.1368,1.0,Zone_C
BLE_Beacon_03,0.3923,0.1503,Zone_C
BLE_Beacon_06,0.8456,0.0039,Zone_A
BLE_Beacon_06,0.2437,0.4977,Zone_C
BLE_Beacon_03,0.2726,0.3945,Zone_A
BLE_Beacon_09,0.5879,0.0311,Zone_A
BLE_Beacon_07,0.8144,0.005,Zone_C
BLE_Beacon_10,0.5043,0.061,Zone_D
BLE_Beacon_04,0.3262,0.256,Zone_B
BLE_Beacon_10,0.5663,0.037,Zone_D
BLE_Beacon_03,0.4219,0.1184,Zone_D
BLE_Beacon_06,0.188,0.78,Zone_D
BLE_Beacon_02,0.4611,0.0863,Zone_D
BLE_Beacon_03,0.7123,0.0114,Zone_B
BLE_Beacon_04,0.519,0.0541,Zone_B
BLE_Beacon_05,0.088,1.0,Zone_B
BLE_Beacon_03,0.7137,0.0113,Zone_B
BLE_Beacon_02,0.1842,0.8041,Zone_D
BLE_Beacon_04,0.4289,0.1119,Zone_D
BLE_Beacon_02,0.6405,0.0203,Zone_B
BLE_Beacon_01,0.5454,0.0437,Zone_D
BLE_Beacon_07,0.0877,1.0,Zone_A
BLE_Beacon_01,0.1753,0.864,Zone_A
BLE_Beacon_05,0.1835,0.8086,Zone_A
BLE_Beacon_01,0.8238,0.0046,Zone_A
BLE_Beacon_09,0.6498,0.0189,Zone_C
BLE_Beacon_02,0.2304,0.5541,Zone_D
BLE_Beacon_10,0.7726,0.007,Zone_B
BLE_Beacon_05,0.3321,0.2442,Zone_B
BLE_Beacon_04,0.1153,1.0,Zone_C
BLE_Beacon_09,0.1681,0.9153,Zone_A
BLE_Beacon_02,0.4994,0.0634,Zone_A
BLE_Beacon_09,0.7679,0.0073,Zone_D
BLE_Beacon_03,0.0724,1.0,Zone_B
BLE_Beacon_01,0.2495,0.4749,Zone_D
BLE_Beacon_03,0.349,0.213,Zone_C
BLE_Beacon_04,0.7956,0.0058,Zone_D
BLE_Beacon_02,0.4579,0.0886,Zone_A
BLE_Beacon_04,0.1514,1.0,Zone_C
BLE_Beacon_06,0.1314,1.0,Zone_C
BLE_Beacon_02,0.3547,0.2035,Zone_A
BLE_Beacon_01,0.5464,0.0434,Zone_B
BLE_Beacon_07,0.4882,0.0694,Zone_B
