accel_x_norm,accel_y_norm,accel_z_norm,gyro_mag_norm,activity_state
0.6737,0.2273,0.5583,0.7731,Micro_Vibration
0.0973,0.8239,0.6206,0.9049,Tap_Pattern
0.2506,0.9177,0.2396,0.7205,Stationary
0.3189,0.3319,0.3232,0.3445,Tap_Pattern
0.7842,0.5924,0.3061,0.7682,Walking
0.1866,0.8948,0.0007,0.4191,Tap_Pattern
0.5664,0.0488,0.298,0.8939,Tap_Pattern
0.0148,0.0667,0.0485,0.3316,Tap_Pattern
0.2406,0.4523,0.2734,0.4441,Stationary
0.083,0.3183,0.4442,0.0932,Micro_Vibration
0.4183,0.5601,0.2988,0.8989,Stationary
0.14,0.22,0.0205,0.2804,Tap_Pattern
0.7229,0.616,0.1607,0.6129,Tap_Pattern
0.2958,0.3013,0.7739,0.4989,Micro_Vibration
0.3231,0.8764,0.0092,0.282,Micro_Vibration
0.2404,0.1408,0.2505,0.2126,Stationary
0.7668,0.2739,0.4544,0.126,Stationary
0.7201,0.342,0.9423,0.3983,Stationary
0.3276,0.338,0.4585,0.8458,Stationary
0.3842,0.8341,0.5631,0.3788,Micro_Vibration
0.2776,0.3689,0.0614,0.9967,Micro_Vibration
0.2216,0.1444,0.7948,0.6757,Walking
0.3588,0.9309,0.8483,0.3222,Micro_Vibration
0.5254,0.2264,0.2795,0.9116,Micro_Vibration
0.6051,0.3923,0.9048,0.6902,Stationary
0.4426,0.0992,0.2955,0.157,Micro_Vibration
0.8292,0.0264,0.087,0.464,Micro_Vibration
0.9052,0.3592,0.2407,0.1761,Tap_Pattern
0.3824,0.2099,0.8584,0.8342,Tap_Pattern
0.2213,0.1262,0.355,0.033,Micro_Vibration
0.1211,0.2306,0.1569,0.0452,Walking
0.0076,0.1512,0.418,0.6714,Stationary
0.1062,0.2394,0.2435,0.3737,Micro_Vibration
0.4894,0.4872,0.6037,0.0021,Stationary
0.1838,0.5818,0.3416,0.0995,Micro_Vibration
0.1842,0.3405,0.7155,0.677,Tap_Pattern
0.064,0.74,0.3539,0.5997,Stationary
0.7271,0.5794,0.6216,0.8985,Micro_Vibration
0.0005,0.7939,0.3441,0.8038,Micro_Vibration
0.1367,0.2343,0.9624,0.6509,Tap_Pattern
0.4655,0.7818,0.7684,0.2849,Tap_Pattern
0.2896,0.7339,0.8379,0.4439,Stationary
0.6149,0.945,0.3527,0.6777,Stationary
0.92,0.6701,0.974,0.4279,Tap_Pattern
0.7115,0.34,0.3446,0.6588,Tap_Pattern
0.0669,0.0265,0.5755,0.5538,Walking
0.4768,0.0549,0.6622,0.7972,Stationary
0.1559,0.2459,0.6752,0.3908,Tap_Pattern
0.024,0.6292,0.4778,0.4276,Walking
0.2461,0.1512,0.684,0.1231,Walking
0.5858,0.0716,0.1381,0.8187,Walking
0.6471,0.3676,0.2207,0.498,Stationary
0.2861,0.1522,0.3116,0.0216,Stationary
0.939,0.2448,0.8302,0.7729,Micro_Vibration
0.5698,0.5379,0.9079,0.1485,Micro_Vibration
0.703,0.0731,0.1432,0.4374,Tap_Pattern
0.38,0.2087,0.9709,0.755,Walking
0.1033,0.6591,0.2017,0.683,Tap_Pattern
0.3425,0.0716,0.9854,0.8955,Micro_Vibration
0.0412,0.0984,0.2748,0.8708,Tap_Pattern
0.8038,0.1637,0.428,0.2928,Tap_Pattern
0.4451,0.793,0.2203,0.8875,Stationary
0.8055,0.4879,0.9934,0.3159,Walking
0.2206,0.8078,0.2489,0.9502,Walking
0.6726,0.314,0.7514,0.6136,Tap_Pattern
0.2602,0.4413,0.2935,0.4259,Micro_Vibration
0.2787,0.8022,0.288,0.3676,Stationary
0.0217,0.4068,0.1381,0.0058,Tap_Pattern
0.5786,0.9707,0.4188,0.3831,Walking
0.8587,0.143,0.6722,0.8664,Micro_Vibration
0.7507,0.8758,0.711,0.1793,Micro_Vibration
0.7397,0.7022,0.6139,0.5843,Micro_Vibration
0.2574,0.8773,0.8665,0.0729,Stationary
0.3012,0.8687,0.6567,0.901,Micro_Vibration
0.1473,0.1959,0.893,0.4615,Stationary
0.2869,0.3449,0.4927,0.5672,Micro_Vibration
0.3736,0.864,0.2913,0.6554,Tap_Pattern
0.0242,0.2302,0.611,0.134,Walking
0.4528,0.6806,0.9468,0.985,Micro_Vibration
0.7742,0.1931,0.6451,0.8808,Stationary
0.9265,0.6987,0.2697,0.064,Tap_Pattern
0.4882,0.7659,0.4453,0.3954,Tap_Pattern
0.6301,0.6709,0.8487,0.7838,Tap_Pattern
0.2005,0.1128,0.9884,0.8833,Micro_Vibration
0.0271,0.9491,0.049,0.8881,Walking
0.5034,0.2684,0.3877,0.2531,Micro_Vibration
0.2046,0.7527,0.4229,0.4514,Tap_Pattern
0.0229,0.79,0.1664,0.9773,Tap_Pattern
0.4988,0.7401,0.0858,0.2068,Stationary
0.8518,0.6401,0.2532,0.9174,Tap_Pattern
0.8767,0.5994,0.024,0.9854,Tap_Pattern
0.2799,0.7152,0.052,0.8671,Micro_Vibration
0.2616,0.3696,0.8672,0.9081,Micro_Vibration
0.3742,0.8249,0.9691,0.8746,Stationary
0.1083,0.3318,0.3915,0.4752,Stationary
0.5409,0.0488,0.9517,0.7337,Stationary
0.2858,0.6381,0.0613,0.0614,Micro_Vibration
0.0639,0.4057,0.8936,0.3399,Micro_Vibration
0.8336,0.1909,0.6343,0.103,Micro_Vibration
0.4773,0.4581,0.3523,0.0499,Stationary
0.6245,0.012,0.9222,0.5163,Walking
0.3814,0.4474,0.4871,0.8156,Walking
0.0361,0.9621,0.6082,0.1548,Tap_Pattern
0.7903,0.6571,0.4048,0.6063,Micro_Vibration
0.4837,0.1028,0.0934,0.3658,Tap_Pattern
0.4243,0.7988,0.9778,0.1128,Tap_Pattern
0.8266,0.3854,0.3562,0.7358,Micro_Vibration
0.664,0.1598,0.0657,0.8698,Walking
0.8648,0.3328,0.979,0.2074,Micro_Vibration
0.2556,0.6436,0.067,0.3478,Walking
0.4397,0.15,0.3696,0.3647,Micro_Vibration
0.9874,0.5785,0.5933,0.7611,Micro_Vibration
0.2823,0.3879,0.6595,0.0943,Tap_Pattern
0.3352,0.0433,0.6813,0.5394,Walking
0.929,0.4278,0.4849,0.869,Stationary
0.8148,0.7764,0.0065,0.7887,Walking
0.2045,0.901,0.462,0.479,Tap_Pattern
0.43,0.5602,0.6473,0.255,Stationary
0.638,0.811,0.7101,0.1646,Micro_Vibration
0.8748,0.3706,0.2998,0.1065,Micro_Vibration
0.0044,0.5444,0.8182,0.9414,Stationary
0.5352,0.5643,0.4719,0.886,Stationary
0.6389,0.7655,0.2238,0.865,Micro_Vibration
0.9501,0.7934,0.4691,0.9199,Stationary
0.1209,0.76,0.2925,0.319,Tap_Pattern
0.6525,0.9215,0.1984,0.7802,Stationary
0.0086,0.9074,0.1464,0.048,Micro_Vibration
0.7163,0.2787,0.1935,0.6751,Tap_Pattern
0.2166,0.6778,0.0518,0.7389,Tap_Pattern
0.8488,0.6917,0.447,0.4697,Tap_Pattern
0.9347,0.6779,0.5826,0.4747,Tap_Pattern
0.3648,0.6099,0.3499,0.3988,Tap_Pattern
0.4067,0.0407,0.6094,0.6813,Micro_Vibration
0.1948,0.779,0.0161,0.615,Walking
0.1523,0.9362,0.8396,0.945,Tap_Pattern
0.6822,0.3645,0.7803,0.6241,Micro_Vibration
0.1272,0.0882,0.0759,0.2584,Stationary
0.4587,0.3618,0.2845,0.6718,Tap_Pattern
0.0501,0.114,0.4928,0.6405,Stationary
0.0826,0.9447,0.0371,0.7021,Stationary
0.0692,0.7088,0.9095,0.4191,Stationary
0.5039,0.1346,0.3486,0.5718,Micro_Vibration
0.6694,0.8447,0.9097,0.5979,Micro_Vibration
0.2207,0.289,0.5004,0.207,Tap_Pattern
0.8944,0.6001,0.1078,0.5705,Tap_Pattern
0.5701,0.8182,0.3844,0.9703,Tap_Pattern
0.985,0.3873,0.2836,0.8318,Micro_Vibration
0.0229,0.2077,0.9424,0.9497,Micro_Vibration
0.8173,0.4077,0.3649,0.7787,Micro_Vibration
0.3104,0.5387,0.2639,0.889,Micro_Vibration
0.9885,0.4981,0.1285,0.0026,Stationary
0.6892,0.7346,0.6578,0.0208,Tap_Pattern
0.6641,0.0864,0.6665,0.377,Stationary
0.3196,0.5892,0.5595,0.3379,Micro_Vibration
0.8239,0.4955,0.1145,0.9544,Micro_Vibration
0.7296,0.8791,0.6961,0.1981,Micro_Vibration
0.3203,0.4208,0.6555,0.2171,Micro_Vibration
0.8118,0.0894,0.0582,0.7224,Stationary
0.5263,0.5952,0.2348,0.553,Stationary
0.7271,0.8095,0.3097,0.8239,Stationary
0.1735,0.6437,0.9484,0.3359,Walking
0.0645,0.5438,0.9433,0.756,Stationary
0.6216,0.2301,0.9235,0.7063,Tap_Pattern
0.4172,0.0885,0.7703,0.3939,Stationary
0.5118,0.8108,0.1403,0.1371,Tap_Pattern
0.5199,0.3488,0.9841,0.761,Walking
0.7798,0.8941,0.9814,0.7691,Stationary
0.8718,0.9114,0.2203,0.9935,Stationary
0.0363,0.3489,0.5485,0.2121,Micro_Vibration
0.0084,0.6129,0.4972,0.2028,Tap_Pattern
0.6187,0.2902,0.1395,0.5577,Stationary
0.747,0.1399,0.4222,0.2328,Tap_Pattern
0.7334,0.356,0.0288,0.7285,Tap_Pattern
0.8123,0.4271,0.6901,0.0983,Tap_Pattern
0.4787,0.8697,0.1253,0.5308,Micro_Vibration
0.4092,0.2362,0.5447,0.9061,Walking
0.0246,0.7287,0.3965,0.7759,Micro_Vibration
0.4599,0.4015,0.5921,0.1841,Tap_Pattern
0.435,0.5147,0.6911,0.0112,Micro_Vibration
0.4475,0.3971,0.9496,0.9895,Walking
0.169,0.5503,0.6408,0.676,Stationary
0.4638,0.5808,0.2418,0.318,Stationary
0.1356,0.3414,0.4766,0.4649,Tap_Pattern
0.3227,0.6033,0.496,0.2964,Micro_Vibration
0.9121,0.3694,0.7421,0.0246,Stationary
0.9243,0.9185,0.9412,0.2909,Tap_Pattern
0.1094,0.9472,0.3875,0.4828,Micro_Vibration
0.5717,0.9534,0.1391,0.9573,Walking
0.8674,0.3509,0.0928,0.5329,Stationary
0.6483,0.8415,0.3084,0.4285,Stationary
0.873,0.3611,0.0436,0.7184,Micro_Vibration
0.2619,0.5944,0.6386,0.5229,Tap_Pattern
0.5612,0.889,0.3496,0.4631,Stationary
0.6265,0.6426,0.7739,0.5897,Stationary
0.1235,0.7311,0.1499,0.6336,Stationary
0.6437,0.3914,0.6256,0.4934,Micro_Vibration
0.5716,0.969,0.4015,0.6431,Walking
0.1492,0.1812,0.2271,0.189,Micro_Vibration
0.8208,0.634,0.0157,0.1681,Stationary
0.0136,0.9522,0.6389,0.0198,Micro_Vibration
0.8124,0.7855,0.9047,0.6512,Tap_Pattern
0.1389,0.7017,0.5742,0.3635,Tap_Pattern
0.9452,0.7348,0.2883,0.0249,Walking
0.4948,0.7819,0.092,0.642,Walking
0.3051,0.946,0.961,0.3675,Tap_Pattern
0.6783,0.9083,0.2557,0.7204,Tap_Pattern
0.789,0.3619,0.3039,0.9397,Micro_Vibration
0.2544,0.7246,0.2807,0.6553,Tap_Pattern
0.3539,0.874,0.1986,0.7475,Walking
0.5067,0.7865,0.5616,0.8561,Walking
0.6549,0.9447,0.63,0.8547,Tap_Pattern
0.2158,0.9786,0.8299,0.5176,Micro_Vibration
0.1543,0.8607,0.8114,0.4728,Tap_Pattern
0.0046,0.5079,0.6089,0.2437,Tap_Pattern
0.7715,0.6101,0.2184,0.8291,Walking
0.3008,0.8713,0.7288,0.9968,Walking
0.8665,0.0317,0.0238,0.7241,Walking
0.3191,0.0596,0.9945,0.0319,Micro_Vibration
0.532,0.4009,0.1652,0.8227,Stationary
0.4579,0.2804,0.9178,0.7582,Micro_Vibration
0.5671,0.6969,0.4468,0.9147,Tap_Pattern
0.907,0.8445,0.5903,0.2696,Walking
0.667,0.9695,0.0048,0.5622,Stationary
0.0634,0.1377,0.5591,0.3512,Walking
0.0385,0.1327,0.6972,0.0049,Walking
0.0232,0.185,0.5623,0.3117,Walking
0.227,0.0647,0.9089,0.5966,Micro_Vibration
0.8244,0.7506,0.6204,0.8324,Walking
0.1881,0.7975,0.7249,0.1006,Micro_Vibration
0.239,0.3526,0.0292,0.9938,Micro_Vibration
0.4011,0.1847,0.4607,0.2642,Tap_Pattern
0.8405,0.3803,0.1832,0.6678,Stationary
0.6919,0.5236,0.4959,0.5285,Walking
0.3486,0.3422,0.0802,0.6319,Tap_Pattern
0.9768,0.7982,0.8238,0.6258,Micro_Vibration
0.3242,0.0784,0.6656,0.9232,Walking
0.8288,0.3127,0.6843,0.6886,Stationary
0.9238,0.4179,0.4739,0.5438,Stationary
0.4157,0.1998,0.4423,0.3853,Micro_Vibration
0.8459,0.6678,0.8305,0.3746,Tap_Pattern
0.7191,0.7625,0.7472,0.7611,Walking
0.883,0.1738,0.4243,0.5137,Stationary
0.5112,0.7835,0.4421,0.1598,Stationary
0.4239,0.234,0.6035,0.4315,Stationary
0.7901,0.2349,0.6185,0.336,Stationary
0.4358,0.4941,0.0593,0.3356,Walking
0.7211,0.8215,0.5399,0.9177,Micro_Vibration
0.9144,0.7039,0.4188,0.2276,Stationary
0.9476,0.9523,0.2153,0.7816,Stationary
0.3086,0.3442,0.9358,0.6576,Micro_Vibration
0.0572,0.3693,0.8159,0.4007,Walking
0.0462,0.6795,0.553,0.7854,Micro_Vibration
0.1071,0.2554,0.4714,0.7671,Tap_Pattern
0.3786,0.1848,0.6096,0.1102,Walking
0.2928,0.0243,0.2852,0.2588,Stationary
0.5213,0.7072,0.6469,0.2487,Walking
0.225,0.7955,0.8866,0.6857,Micro_Vibration
0.6645,0.5853,0.4836,0.6782,Stationary
0.3207,0.408,0.6833,0.1147,Tap_Pattern
0.605,0.3898,0.7823,0.3397,Stationary
0.9097,0.2136,0.1617,0.1115,Tap_Pattern
0.1413,0.6144,0.7436,0.7312,Tap_Pattern
0.2286,0.6186,0.1567,0.5937,Micro_Vibration
0.3971,0.8999,0.7868,0.4427,Tap_Pattern
0.4351,0.484,0.7729,0.359,Tap_Pattern
0.4873,0.4421,0.292,0.8504,Stationary
0.3732,0.1965,0.2543,0.3178,Stationary
0.8089,0.1776,0.1309,0.6462,Micro_Vibration
0.5605,0.555,0.0342,0.213,Walking
0.638,0.8805,0.1701,0.3162,Tap_Pattern
0.4526,0.3966,0.2377,0.7791,Walking
0.0085,0.7809,0.7887,0.2731,Tap_Pattern
0.6794,0.2976,0.0688,0.711,Micro_Vibration
0.2401,0.424,0.505,0.0447,Micro_Vibration
0.8301,0.665,0.4464,0.0717,Walking
0.1001,0.2446,0.3753,0.1006,Walking
0.1597,0.0029,0.235,0.6575,Micro_Vibration
0.3617,0.236,0.0315,0.5502,Micro_Vibration
0.6851,0.0768,0.7523,0.3867,Stationary
0.7237,0.6372,0.2223,0.8411,Micro_Vibration
0.5375,0.6767,0.6802,0.6485,Tap_Pattern
0.9904,0.7383,0.6002,0.4659,Walking
0.648,0.4284,0.1842,0.0427,Walking
0.1294,0.257,0.7173,0.7805,Tap_Pattern
0.9133,0.4568,0.4337,0.269,Walking
0.8714,0.0276,0.6542,0.5331,Walking
0.1042,0.2167,0.0064,0.3713,Stationary
0.8822,0.5841,0.0805,0.2648,Walking
0.3618,0.9347,0.4203,0.4726,Tap_Pattern
0.3441,0.3895,0.1149,0.1861,Tap_Pattern
0.4985,0.2363,0.4461,0.6844,Stationary
0.6881,0.6757,0.5005,0.7501,Tap_Pattern
0.2405,0.3544,0.1066,0.7422,Tap_Pattern
0.9237,0.4406,0.2188,0.0253,Walking
0.4944,0.4588,0.1956,0.8461,Tap_Pattern
0.7474,0.8232,0.0465,0.7294,Micro_Vibration
0.6874,0.9276,0.7614,0.2887,Tap_Pattern
0.9614,0.3019,0.7875,0.8857,Micro_Vibration
0.4942,0.2048,0.2184,0.2969,Stationary
0.0716,0.4571,0.7791,0.6842,Micro_Vibration
0.6262,0.1023,0.1856,0.5114,Stationary
0.601,0.9903,0.7371,0.2072,Tap_Pattern
0.2619,0.0272,0.2503,0.3132,Tap_Pattern
0.5932,0.9024,0.927,0.2165,Micro_Vibration
0.003,0.2783,0.2199,0.6829,Micro_Vibration
0.4016,0.227,0.8429,0.7655,Micro_Vibration
0.7468,0.145,0.9549,0.9878,Stationary
0.6613,0.1677,0.935,0.3833,Micro_Vibration
0.2802,0.0437,0.2642,0.3771,Micro_Vibration
0.579,0.082,0.4517,0.1283,Micro_Vibration
0.2808,0.1241,0.1926,0.0875,Stationary
0.4464,0.5834,0.9889,0.4005,Stationary
0.848,0.4805,0.6771,0.5258,Walking
0.8326,0.4771,0.2849,0.6143,Stationary
0.3157,0.9299,0.1348,0.4903,Stationary
0.2792,0.8537,0.7905,0.9878,Walking
0.5168,0.0949,0.6198,0.6629,Stationary
0.4327,0.4925,0.6318,0.6847,Walking
0.4064,0.2433,0.9932,0.2001,Stationary
0.1682,0.461,0.9551,0.8328,Tap_Pattern
0.818,0.7448,0.7533,0.1034,Walking
0.6088,0.2179,0.9139,0.5071,Stationary
0.574,0.8916,0.5256,0.6897,Stationary
0.392,0.978,0.1667,0.0474,Micro_Vibration
0.643,0.013,0.0769,0.9911,Walking
0.1885,0.6833,0.1717,0.389,Micro_Vibration
0.4216,0.1205,0.8376,0.0769,Walking
0.2678,0.0366,0.8479,0.3105,Stationary
0.2427,0.6726,0.6014,0.7497,Walking
0.5159,0.3329,0.2249,0.6948,Micro_Vibration
0.6801,0.9171,0.5482,0.8309,Micro_Vibration
0.4818,0.2785,0.7325,0.6038,Micro_Vibration
0.1455,0.3222,0.9611,0.342,Tap_Pattern
0.8087,0.0697,0.6002,0.7398,Walking
0.5577,0.8782,0.6294,0.843,Walking
0.8321,0.8676,0.898,0.9046,Stationary
0.8189,0.9915,0.7067,0.4058,Stationary
0.1215,0.542,0.2333,0.5982,Walking
0.2582,0.8248,0.7233,0.5549,Walking
0.2338,0.314,0.2176,0.0527,Micro_Vibration
0.0087,0.7718,0.4703,0.3999,Walking
0.7752,0.6218,0.6506,0.4286,Walking
0.3624,0.7883,0.5384,0.1356,Walking
0.9147,0.0321,0.9853,0.6113,Micro_Vibration
0.7026,0.4609,0.6361,0.892,Walking
0.6509,0.7604,0.0929,0.4005,Stationary
0.0665,0.2062,0.963,0.4705,Tap_Pattern
0.4528,0.4782,0.1361,0.4788,Micro_Vibration
0.7066,0.9746,0.7063,0.1803,Micro_Vibration
0.6505,0.6463,0.735,0.9451,Stationary
0.6883,0.5252,0.7919,0.7218,Stationary
0.4118,0.9124,0.1848,0.2347,Walking
0.3085,0.0144,0.8916,0.0999,Walking
0.2902,0.1682,0.7608,0.5527,Walking
0.1553,0.9852,0.0308,0.6931,Micro_Vibration
0.8085,0.7539,0.0073,0.6009,Tap_Pattern
0.4114,0.7016,0.938,0.118,Tap_Pattern
0.6574,0.9799,0.4165,0.274,Walking
0.1031,0.495,0.1924,0.5392,Stationary
0.8973,0.4675,0.3199,0.8308,Micro_Vibration
0.3001,0.3248,0.0933,0.6334,Stationary
0.5086,0.8247,0.3855,0.0761,Stationary
0.0272,0.1996,0.3833,0.6165,Micro_Vibration
0.7493,0.5936,0.1754,0.6342,Micro_Vibration
0.2419,0.3822,0.3816,0.5831,Tap_Pattern
0.5999,0.7754,0.5698,0.2337,Tap_Pattern
0.0933,0.25,0.8348,0.6251,Micro_Vibration
0.6088,0.0162,0.6211,0.2305,Walking
0.1268,0.6537,0.8587,0.2941,Tap_Pattern
0.4246,0.1777,0.7447,0.2702,Micro_Vibration
0.2016,0.2999,0.5174,0.6045,Micro_Vibration
0.2574,0.4726,0.1025,0.9571,Tap_Pattern
0.4362,0.6123,0.7317,0.5077,Walking
0.8119,0.1757,0.2491,0.562,Tap_Pattern
0.9438,0.9447,0.5545,0.3435,Tap_Pattern
0.269,0.34,0.8329,0.5776,Walking
0.1631,0.7591,0.5594,0.9034,Walking
0.6088,0.8791,0.9212,0.8435,Stationary
0.2487,0.4269,0.9043,0.8736,Tap_Pattern
0.2834,0.2095,0.6009,0.8395,Tap_Pattern
0.4049,0.0448,0.4579,0.8026,Micro_Vibration
0.0045,0.762,0.7982,0.3402,Micro_Vibration
0.5505,0.9495,0.2123,0.2748,Walking
0.7396,0.6105,0.402,0.3773,Tap_Pattern
0.4297,0.589,0.6113,0.2582,Stationary
0.4086,0.1065,0.7003,0.8551,Stationary
0.8722,0.8665,0.4332,0.0515,Walking
0.6212,0.9082,0.0808,0.9634,Micro_Vibration
0.7984,0.2607,0.9514,0.7158,Tap_Pattern
0.1026,0.3922,0.8293,0.4188,Walking
0.0001,0.3387,0.5428,0.5052,Stationary
0.6862,0.3844,0.6622,0.2608,Micro_Vibration
0.2044,0.6943,0.9697,0.3679,Tap_Pattern
0.5755,0.3277,0.8829,0.9922,Walking
0.3242,0.9093,0.6457,0.7815,Tap_Pattern
0.8569,0.5766,0.9484,0.4845,Walking
0.0456,0.8248,0.7494,0.2643,Micro_Vibration
0.7954,0.4346,0.4716,0.703,Micro_Vibration
0.8995,0.8015,0.1244,0.959,Micro_Vibration
0.3304,0.9803,0.6825,0.2407,Walking
0.8713,0.999,0.4278,0.1724,Tap_Pattern
0.8745,0.3009,0.9927,0.0713,Tap_Pattern
0.7606,0.2494,0.6468,0.573,Tap_Pattern
0.8595,0.8682,0.6712,0.1959,Walking
0.2207,0.7201,0.0846,0.7698,Micro_Vibration
0.4393,0.5781,0.6011,0.0841,Micro_Vibration
0.0015,0.2939,0.9207,0.8597,Micro_Vibration
0.9066,0.9037,0.4897,0.3503,Tap_Pattern
0.759,0.0488,0.2162,0.3275,Micro_Vibration
0.0516,0.1943,0.4225,0.2537,Walking
0.2113,0.5951,0.403,0.7809,Tap_Pattern
0.7472,0.7187,0.2326,0.5372,Micro_Vibration
0.1962,0.3708,0.6796,0.0888,Stationary
0.4485,0.2198,0.124,0.4465,Walking
0.8664,0.461,0.8861,0.1731,Tap_Pattern
0.8902,0.3881,0.9432,0.4445,Walking
0.6966,0.5094,0.9017,0.5543,Tap_Pattern
0.8137,0.265,0.4958,0.7734,Walking
0.6133,0.6841,0.6501,0.9409,Walking
0.1383,0.3541,0.1903,0.7499,Walking
0.8782,0.8692,0.9623,0.784,Tap_Pattern
0.3893,0.4199,0.4753,0.025,Micro_Vibration
0.0225,0.8666,0.4213,0.3547,Walking
0.5968,0.3507,0.298,0.076,Tap_Pattern
0.7665,0.6517,0.208,0.622,Stationary
0.7888,0.6433,0.0465,0.8511,Stationary
0.7963,0.3726,0.3571,0.5062,Micro_Vibration
0.7449,0.7224,0.3434,0.5253,Walking
0.6547,0.4227,0.246,0.9538,Micro_Vibration
0.8649,0.1301,0.4116,0.9839,Stationary
0.8617,0.0368,0.4664,0.8555,Stationary
0.0701,0.7356,0.8149,0.5849,Walking
0.8245,0.0778,0.6,0.7654,Tap_Pattern
0.8335,0.9936,0.0868,0.1018,Walking
0.5024,0.7489,0.4478,0.9291,Tap_Pattern
0.4264,0.312,0.3064,0.4487,Stationary
0.5107,0.7641,0.4084,0.4869,Stationary
0.2807,0.4616,0.5836,0.3999,Tap_Pattern
0.5476,0.1473,0.6141,0.7404,Micro_Vibration
0.3689,0.3431,0.6004,0.3749,Stationary
0.2762,0.1641,0.2327,0.2316,Micro_Vibration
0.5743,0.1859,0.4228,0.2858,Stationary
0.3155,0.8382,0.6804,0.6231,Tap_Pattern
0.1747,0.1556,0.2534,0.3546,Micro_Vibration
0.8757,0.5319,0.3761,0.3083,Walking
0.4511,0.2436,0.5518,0.838,Walking
0.4538,0.7406,0.3396,0.2612,Walking
0.8647,0.8276,0.0027,0.3273,Walking
0.282,0.0167,0.8972,0.8738,Micro_Vibration
0.9163,0.2259,0.5045,0.6451,Walking
0.9921,0.5373,0.7477,0.6997,Tap_Pattern
0.4136,0.9257,0.8645,0.4791,Stationary
0.2038,0.9694,0.9187,0.0764,Micro_Vibration
0.0087,0.3553,0.3739,0.2675,Tap_Pattern
0.7724,0.5345,0.0785,0.21,Walking
0.6377,0.6938,0.489,0.6023,Walking
0.8768,0.8067,0.0579,0.5773,Walking
0.7059,0.6774,0.9735,0.9167,Tap_Pattern
0.3303,0.8077,0.8395,0.973,Stationary
0.3768,0.3452,0.6208,0.2151,Micro_Vibration
0.9425,0.0971,0.2203,0.5325,Stationary
0.5477,0.7165,0.0411,0.0555,Micro_Vibration
0.9605,0.065,0.2582,0.3852,Walking
0.1271,0.6067,0.8164,0.3118,Micro_Vibration
0.1028,0.6083,0.37,0.4633,Micro_Vibration
0.9781,0.847,0.8404,0.7355,Stationary
0.1734,0.515,0.1547,0.9046,Walking
0.0907,0.0872,0.7237,0.0881,Micro_Vibration
0.0838,0.8827,0.3564,0.1958,Stationary
0.9523,0.3207,0.039,0.0589,Walking
0.2968,0.4498,0.5328,0.6717,Stationary
0.8937,0.6166,0.888,0.4073,Walking
0.6636,0.3129,0.4566,0.7414,Tap_Pattern
0.2374,0.8002,0.3255,0.8863,Stationary
0.7831,0.742,0.1838,0.591,Micro_Vibration
0.4066,0.6139,0.9048,0.2669,Micro_Vibration
0.0551,0.3068,0.082,0.6181,Stationary
0.0229,0.9717,0.9177,0.7482,Tap_Pattern
0.69,0.0933,0.0589,0.7538,Micro_Vibration
0.16,0.2501,0.8001,0.1235,Micro_Vibration
0.4174,0.5035,0.1259,0.687,Tap_Pattern
0.3558,0.638,0.1705,0.7822,Tap_Pattern
0.9546,0.0305,0.1936,0.271,Stationary
0.7458,0.0111,0.5687,0.1392,Walking
0.4923,0.7601,0.5513,0.4559,Micro_Vibration
0.1579,0.0305,0.9602,0.661,Walking
0.5589,0.6157,0.735,0.2541,Micro_Vibration
0.5565,0.9393,0.1447,0.3496,Walking
0.3347,0.901,0.8114,0.3312,Stationary
0.7065,0.1474,0.6318,0.516,Stationary
0.806,0.0439,0.5524,0.1735,Micro_Vibration
0.2621,0.4185,0.3586,0.3004,Tap_Pattern
0.2635,0.9546,0.3991,0.9797,Walking
0.0417,0.5796,0.2572,0.0834,Walking
0.4357,0.9629,0.2596,0.0353,Tap_Pattern
0.3292,0.841,0.4314,0.1345,Tap_Pattern
0.5308,0.9267,0.4428,0.8801,Walking
0.4256,0.9825,0.9766,0.6234,Micro_Vibration
0.0741,0.3894,0.959,0.4167,Micro_Vibration
0.885,0.1381,0.5916,0.8847,Stationary
0.7994,0.8681,0.556,0.0091,Walking
0.482,0.5891,0.6654,0.4472,Stationary
0.7537,0.6154,0.2143,0.0167,Walking
0.1213,0.721,0.2564,0.9948,Walking
0.7299,0.5601,0.9507,0.5695,Walking
0.0734,0.7113,0.122,0.4596,Stationary
0.957,0.2334,0.4405,0.5608,Walking
0.8827,0.9573,0.4088,0.2151,Stationary
0.8201,0.3314,0.2211,0.6575,Tap_Pattern
0.4934,0.8078,0.2558,0.5105,Tap_Pattern
0.8147,0.5287,0.7702,0.8347,Walking
0.38,0.6608,0.593,0.1668,Micro_Vibration
0.8726,0.1589,0.9062,0.7169,Stationary
0.7601,0.1108,0.2183,0.2455,Micro_Vibration
0.0417,0.8983,0.5142,0.4271,Walking
0.6815,0.8318,0.485,0.4095,Tap_Pattern
0.5024,0.6108,0.3992,0.3239,Micro_Vibration
0.4796,0.2688,0.2807,0.3255,Tap_Pattern
0.3347,0.0793,0.3574,0.2007,Tap_Pattern
0.3224,0.3446,0.7873,0.3298,Micro_Vibration
0.9238,0.7,0.4885,0.5374,Tap_Pattern
0.9654,0.087,0.6858,0.7058,Walking
0.9707,0.3858,0.8873,0.9285,Tap_Pattern
0.4438,0.7606,0.839,0.6519,Tap_Pattern
0.4244,0.3346,0.2682,0.4063,Walking
0.0719,0.3582,0.6413,0.3107,Stationary
0.6114,0.4406,0.5989,0.2376,Stationary
